split,symbol,side,venue,window_seconds,liq_pressure_bucket,maker_vs_liq_pressure,horizon_seconds,rows,clipped_turnover,weighted_pnl_bps,mean_pnl_bps
train,btcusdt,sell,binance,30,no_pressure,none,30,68023783,204274763246.57794,-0.2337370104665882,-0.3039831773642576
train,btcusdt,sell,binance,30,upward_pressure,opposite_direction,30,16356854,55178066010.11769,-0.14374635210668438,-0.25465965277590996
train,btcusdt,buy,binance,60,downward_pressure,opposite_direction,30,25671708,85922841504.29144,-0.4655178088614662,-0.3560025282931626
train,btcusdt,buy,binance,60,no_pressure,none,30,55144227,163790594818.3048,-0.2288710042826788,-0.2868009076600211
train,btcusdt,buy,binance,60,upward_pressure,same_direction_toxic_risk,30,24447383,93508193893.89764,-0.028764718777241877,-0.1235287355112898
train,btcusdt,sell,binance,60,downward_pressure,same_direction_toxic_risk,30,28135724,108400235877.58925,0.5421319734962678,0.1207491291040068
train,btcusdt,sell,binance,60,no_pressure,none,30,55383130,164958734255.32126,-0.22003496544350182,-0.28484519470142755
train,btcusdt,sell,binance,60,upward_pressure,opposite_direction,30,22564874,74479236198.66454,-0.20119017045739024,-0.32672826887676204
train,btcusdt,buy,binance,120,downward_pressure,opposite_direction,30,33416273,109650517682.40295,-0.41350817842878157,-0.32466350961859664
train,btcusdt,buy,binance,120,no_pressure,none,30,40425798,119269380651.39603,-0.22713953877336426,-0.2941644990381879
train,btcusdt,buy,binance,120,upward_pressure,same_direction_toxic_risk,30,31421247,114301731882.69481,-0.06774254132436779,-0.16656508032676468
train,btcusdt,sell,binance,120,downward_pressure,same_direction_toxic_risk,30,35449625,130169985009.2832,0.457493061941333,0.06113806308982675
train,btcusdt,sell,binance,120,no_pressure,none,30,40643830,120175308784.02107,-0.2280538851442933,-0.2612366263625116
train,btcusdt,sell,binance,120,upward_pressure,opposite_direction,30,29990273,97492912538.27124,-0.2529349479892047,-0.3768055354436184
train,btcusdt,buy,binance,300,downward_pressure,opposite_direction,30,43977278,141510225212.8703,-0.3172016595179546,-0.2985658106666076
train,btcusdt,buy,binance,300,no_pressure,none,30,20945183,62174724722.935356,-0.20693730928305673,-0.2551051376279032
train,btcusdt,buy,binance,300,upward_pressure,same_direction_toxic_risk,30,40340857,139536680280.68823,-0.16068691885254344,-0.23552365704890366
train,btcusdt,sell,binance,300,downward_pressure,same_direction_toxic_risk,30,45352963,158184848773.92484,0.2641121806636573,-0.08585729488562621
train,btcusdt,sell,binance,300,no_pressure,none,30,21099772,62600477416.89872,-0.1866477942833655,-0.22066585284740162
train,btcusdt,sell,binance,300,upward_pressure,opposite_direction,30,39630993,127052880140.75185,-0.1779436256437236,-0.28263118706771934
train,btcusdt,buy,bybit,1,downward_pressure,opposite_direction,30,2750877,11497530061.257874,-2.2171441588178364,-1.8181590853891783
train,btcusdt,buy,bybit,1,no_pressure,none,30,99538156,316188001792.75964,-0.1876576086922063,-0.23768748056041197
train,btcusdt,buy,bybit,1,upward_pressure,same_direction_toxic_risk,30,2974285,15536098362.476597,0.29939937841186637,0.23062480954024256
train,btcusdt,sell,bybit,1,downward_pressure,same_direction_toxic_risk,30,4415955,23251441178.583633,2.6596123695821707,2.124313732602567
train,btcusdt,sell,bybit,1,no_pressure,none,30,99715823,316373379048.1642,-0.1787001534900044,-0.28859391815173124
train,btcusdt,sell,bybit,1,upward_pressure,opposite_direction,30,1951950,8213386104.827407,0.26568883831746987,-0.18152631241406597
train,btcusdt,buy,bybit,5,downward_pressure,opposite_direction,30,5563902,21796004926.459637,-1.6038178860294403,-1.3577424533570175
train,btcusdt,buy,bybit,5,no_pressure,none,30,94131690,294208303348.37897,-0.1721853582540526,-0.2226888812747287
train,btcusdt,buy,bybit,5,upward_pressure,same_direction_toxic_risk,30,5567726,27217321941.65548,0.19986966142315787,0.09732251054621635
train,btcusdt,sell,bybit,5,downward_pressure,same_direction_toxic_risk,30,7753166,38302801554.02199,2.1652025638388745,1.5844488584566196
train,btcusdt,sell,bybit,5,no_pressure,none,30,94217291,293746178335.2148,-0.24984965162239206,-0.3246879180856212
train,btcusdt,sell,bybit,5,upward_pressure,opposite_direction,30,4113271,15789226442.33798,-0.13014504707137997,-0.3510868730564055
train,btcusdt,buy,bybit,10,downward_pressure,opposite_direction,30,7620963,28891433429.178413,-1.150583116158888,-0.9812592954067674
train,btcusdt,buy,bybit,10,no_pressure,none,30,90330440,280045419482.9063,-0.17942772866043025,-0.22371810500325212
train,btcusdt,buy,bybit,10,upward_pressure,same_direction_toxic_risk,30,7311915,34284777304.410408,0.09667968026479944,-0.03936943650924371
train,btcusdt,sell,bybit,10,downward_pressure,same_direction_toxic_risk,30,9871056,46796465446.784584,1.7375961855484745,1.1861590116953944
train,btcusdt,sell,bybit,10,no_pressure,none,30,90457278,279687352381.5992,-0.2647191052280569,-0.33024437083282887
train,btcusdt,sell,bybit,10,upward_pressure,opposite_direction,30,5755394,21354388503.191402,0.009893984765915454,-0.27564953272452475
train,btcusdt,buy,bybit,30,downward_pressure,opposite_direction,30,12578468,45573097115.296104,-0.7495528244194185,-0.5582182092536704
train,btcusdt,buy,bybit,30,no_pressure,none,30,81350331,248405445025.71622,-0.17337945947175112,-0.23548628971392832
train,btcusdt,buy,bybit,30,upward_pressure,same_direction_toxic_risk,30,11334519,49243088075.4816,-0.05985453803890393,-0.15846672643623924
train,btcusdt,sell,bybit,30,downward_pressure,same_direction_toxic_risk,30,14637670,63694000378.33808,1.1546047373420254,0.6037993855352745
train,btcusdt,sell,bybit,30,no_pressure,none,30,81549946,248758195295.98166,-0.2608609680704615,-0.3287088550606231
train,btcusdt,sell,bybit,30,upward_pressure,opposite_direction,30,9896112,35386010657.25547,-0.032895393663841005,-0.1801579518813512
train,btcusdt,buy,bybit,60,downward_pressure,opposite_direction,30,17110228,60026482815.76151,-0.5586144766070584,-0.4056704526062644
train,btcusdt,buy,bybit,60,no_pressure,none,30,73060975,221292119863.83826,-0.20188090814297616,-0.26119334170783226
train,btcusdt,buy,bybit,60,upward_pressure,same_direction_toxic_risk,30,15092115,61903027536.89456,-0.031807028052362005,-0.12923354164246342
train,btcusdt,sell,bybit,60,downward_pressure,same_direction_toxic_risk,30,18962394,77490867072.76057,0.8814694781461067,0.3502914951917303
train,btcusdt,sell,bybit,60,no_pressure,none,30,73264237,221940298302.53488,-0.23888378921716288,-0.3099790500503816
train,btcusdt,sell,bybit,60,upward_pressure,opposite_direction,30,13857097,48407040956.2801,-0.1611716060542716,-0.26577162998170506
train,btcusdt,buy,bybit,120,downward_pressure,opposite_direction,30,23100772,78603546606.82477,-0.4597343723235801,-0.32925789619174123
train,btcusdt,buy,bybit,120,no_pressure,none,30,62195861,187385216014.36313,-0.22103305155008238,-0.28743526635814304
train,btcusdt,buy,bybit,120,upward_pressure,same_direction_toxic_risk,30,19966685,77232867595.3061,-0.03392583424565218,-0.12476613698918745
train,btcusdt,sell,bybit,120,downward_pressure,same_direction_toxic_risk,30,24543096,94241044483.67781,0.6501706309261346,0.14917893257534096
train,btcusdt,sell,bybit,120,no_pressure,none,30,62388832,188042628392.56137,-0.1970096925254509,-0.26018901886070467
train,btcusdt,sell,bybit,120,upward_pressure,opposite_direction,30,19151800,65554533455.33639,-0.25536730842941835,-0.37486086817869585
train,btcusdt,buy,bybit,300,downward_pressure,opposite_direction,30,32805378,108076832176.57843,-0.3314079426301036,-0.28548798945949133
train,btcusdt,buy,bybit,300,no_pressure,none,30,44463826,134041873879.62897,-0.24200671362455442,-0.2809490330661902
train,btcusdt,buy,bybit,300,upward_pressure,same_direction_toxic_risk,30,27994114,101102924160.28639,-0.1178869340601533,-0.21850847960974631
train,btcusdt,sell,bybit,300,downward_pressure,same_direction_toxic_risk,30,33693915,121144704530.49081,0.39906786877010386,-0.014106997036635493
train,btcusdt,sell,bybit,300,no_pressure,none,30,44632683,134079259256.71101,-0.16571178430968947,-0.24242460150118025
train,btcusdt,sell,bybit,300,upward_pressure,opposite_direction,30,27757130,92614242544.37381,-0.20126916834119615,-0.30462285360536484
train,btcusdt,buy,binance,1,downward_pressure,opposite_direction,120,3558662,14217407237.953903,-2.557766698011074,-2.2464938480276593
train,btcusdt,buy,binance,1,no_pressure,none,120,97774179,309561195822.59827,-0.004795265214564673,-0.07374408056146059
train,btcusdt,buy,binance,1,upward_pressure,same_direction_toxic_risk,120,3931301,19425224550.81598,1.117016568769959,0.8182434938846344
train,btcusdt,sell,binance,1,downward_pressure,same_direction_toxic_risk,120,5407921,27367948316.1685,3.7062224310690954,2.4876619556836137
train,btcusdt,sell,binance,1,no_pressure,none,120,97977203,309920903640.2924,-0.2570881786527355,-0.3762232844746555
train,btcusdt,sell,binance,1,upward_pressure,opposite_direction,120,2693129,10501430001.315203,-0.214906757615733,-0.7197023583196256
train,btcusdt,buy,binance,5,downward_pressure,opposite_direction,120,8269228,30750247966.394737,-1.444607640636326,-1.187941958840816
train,btcusdt,buy,binance,5,no_pressure,none,120,88290487,272822340550.00565,0.0014923741278420112,-0.08844092930918102
train,btcusdt,buy,binance,5,upward_pressure,same_direction_toxic_risk,120,8704427,39631239094.96795,0.7030804404157681,0.6483870644668834
train,btcusdt,sell,binance,5,downward_pressure,same_direction_toxic_risk,120,10912587,50657959786.33023,2.333184978088644,1.4083194962772423
train,btcusdt,sell,binance,5,no_pressure,none,120,88481531,273126270074.7384,-0.32018087876866647,-0.3945777207301337
train,btcusdt,sell,binance,5,upward_pressure,opposite_direction,120,6684135,24006052096.707592,-0.46849463439135175,-0.8680323296947996
train,btcusdt,buy,binance,10,downward_pressure,opposite_direction,120,11473653,41304108029.44835,-1.036862599763301,-0.8201815409413546
train,btcusdt,buy,binance,10,no_pressure,none,120,82079053,250819205450.93546,-0.02725911340840433,-0.1211978791685314
train,btcusdt,buy,binance,10,upward_pressure,same_direction_toxic_risk,120,11711436,51080514130.98401,0.656079004778728,0.6293222955804147
train,btcusdt,sell,binance,10,downward_pressure,same_direction_toxic_risk,120,14219771,62997177791.69489,1.831196265016028,1.005737838124513
train,btcusdt,sell,binance,10,no_pressure,none,120,82338110,251525854366.01157,-0.3088876954381426,-0.37563592442938554
train,btcusdt,sell,binance,10,upward_pressure,opposite_direction,120,9520372,33267249800.069817,-0.5461551605000863,-0.9157926556191504
train,btcusdt,buy,binance,30,downward_pressure,opposite_direction,120,19029127,65434086771.88067,-0.6332269562682218,-0.42776358338284104
train,btcusdt,buy,binance,30,no_pressure,none,120,67713259,203126673257.69876,-0.0690921615077671,-0.1774347398170763
train,btcusdt,buy,binance,30,upward_pressure,same_direction_toxic_risk,120,18521756,74643067581.78818,0.5267488149633323,0.4409211680325535
train,btcusdt,sell,binance,30,downward_pressure,same_direction_toxic_risk,120,21693475,88329103261.65411,1.1928217360004398,0.4539713065987037
train,btcusdt,sell,binance,30,no_pressure,none,120,68027924,204283112686.0044,-0.2539353189295222,-0.3081131183569998
train,btcusdt,sell,binance,30,upward_pressure,opposite_direction,120,16356854,55178066010.11769,-0.6159748673927884,-0.8702404795713351
train,btcusdt,buy,binance,60,downward_pressure,opposite_direction,120,25670980,85901875836.74265,-0.5238586782873917,-0.3756556245737214
train,btcusdt,buy,binance,60,no_pressure,none,120,55145779,163793757880.72742,-0.1542224359758858,-0.25884671547276666
train,btcusdt,buy,binance,60,upward_pressure,same_direction_toxic_risk,120,24447383,93508193893.89764,0.5786677305903658,0.48797591276709407
train,btcusdt,sell,binance,60,downward_pressure,same_direction_toxic_risk,120,28129050,108351492605.29573,0.9307912922463302,0.2736286004469008
train,btcusdt,sell,binance,60,no_pressure,none,120,55384329,164959553153.81564,-0.16050653818976013,-0.21789865892673232
train,btcusdt,sell,binance,60,upward_pressure,opposite_direction,120,22564874,74479236198.66454,-0.736818296953974,-0.929551773546718
train,btcusdt,buy,binance,120,downward_pressure,opposite_direction,120,33417793,109635261413.44194,-0.36751279662037867,-0.23632486141685155
train,btcusdt,buy,binance,120,no_pressure,none,120,40425102,119266834315.23083,-0.24442529451518494,-0.3449992561885955
train,btcusdt,buy,binance,120,upward_pressure,same_direction_toxic_risk,120,31421247,114301731882.69481,0.4662506038340669,0.31367525494658816
train,btcusdt,sell,binance,120,downward_pressure,same_direction_toxic_risk,120,35444983,130126453141.03168,0.7296587786994112,0.10115640264366714
train,btcusdt,sell,binance,120,no_pressure,none,120,40642997,120170916278.47346,-0.12412769231714817,-0.15666000391201285
train,btcusdt,sell,binance,120,upward_pressure,opposite_direction,120,29990273,97492912538.27124,-0.6209014968529588,-0.7524050208160417
train,btcusdt,buy,binance,300,downward_pressure,opposite_direction,120,43979108,141495139621.05533,-0.19456410018832213,-0.17171143037444467
train,btcusdt,buy,binance,300,no_pressure,none,120,20945260,62174612219.839355,-0.0935702526922008,-0.2036647866089138
train,btcusdt,buy,binance,300,upward_pressure,same_direction_toxic_risk,120,40339774,139534075770.47302,0.12324321122864398,-0.004226357535471285
train,btcusdt,sell,binance,300,downward_pressure,same_direction_toxic_risk,120,45346537,158135900692.6075,0.44044898236937624,-0.09372465910811986
train,btcusdt,sell,binance,300,no_pressure,none,120,21099957,62601090721.70212,-0.18884851864766952,-0.23192479698701282
train,btcusdt,sell,binance,300,upward_pressure,opposite_direction,120,39631759,127053290543.46666,-0.3016907165262604,-0.4088333579161869
train,btcusdt,buy,bybit,1,downward_pressure,opposite_direction,120,2747925,11477486862.296873,-2.690816931966924,-2.7509825678807753
train,btcusdt,buy,bybit,1,no_pressure,none,120,99541975,316191121295.7001,0.027828600515591558,-0.05145187100300537
train,btcusdt,buy,bybit,1,upward_pressure,same_direction_toxic_risk,120,2974242,15535219453.370895,0.38195266427503427,0.23303311313076475
train,btcusdt,sell,bybit,1,downward_pressure,same_direction_toxic_risk,120,4413790,23237323153.633034,4.134191208766102,3.0331085789720755
train,btcusdt,sell,bybit,1,no_pressure,none,120,99716618,316370003807.778,-0.26932054551154305,-0.38744094534696033
train,btcusdt,sell,bybit,1,upward_pressure,opposite_direction,120,1947845,8182954996.365108,1.055276479260712,-0.05117483571646586
train,btcusdt,buy,bybit,5,downward_pressure,opposite_direction,120,5559084,21763421145.129436,-2.068154696320989,-1.9235663589925032
train,btcusdt,buy,bybit,5,no_pressure,none,120,94137379,294223964225.2297,0.06448862594353158,-0.027415950911150663
train,btcusdt,buy,bybit,5,upward_pressure,same_direction_toxic_risk,120,5567679,27216442241.00878,0.36320255473369645,0.2309966097753775
train,btcusdt,sell,bybit,5,downward_pressure,same_direction_toxic_risk,120,7748505,38276608799.62819,3.188678080974713,2.1240679007677716
train,btcusdt,sell,bybit,5,no_pressure,none,120,94220583,293754879055.555,-0.35159200720113815,-0.41961651020205865
train,btcusdt,sell,bybit,5,upward_pressure,opposite_direction,120,4109165,15758794102.592482,0.04619383187761899,-0.5520137545195168
train,btcusdt,buy,bybit,10,downward_pressure,opposite_direction,120,7616090,28857962448.143616,-1.619581073311591,-1.391437118720585
train,btcusdt,buy,bybit,10,no_pressure,none,120,90336137,280061087858.8149,0.06059346590516411,-0.038889218455633284
train,btcusdt,buy,bybit,10,upward_pressure,same_direction_toxic_risk,120,7311915,34284777304.410408,0.39717325773594236,0.2902651814584173
train,btcusdt,sell,bybit,10,downward_pressure,same_direction_toxic_risk,120,9862168,46739490090.517586,2.603581923516903,1.6301521310241214
train,btcusdt,sell,bybit,10,no_pressure,none,120,90460691,279696403364.06714,-0.3639033924303149,-0.42041426716178487
train,btcusdt,sell,bybit,10,upward_pressure,opposite_direction,120,5755394,21354388503.191402,-0.01918792723785019,-0.5894203152416684
train,btcusdt,buy,bybit,30,downward_pressure,opposite_direction,120,12574116,45541760693.2582,-0.8967403176959061,-0.6047778108222558
train,btcusdt,buy,bybit,30,no_pressure,none,120,81355507,248418978842.6279,0.042967504401072894,-0.09027488802365687
train,btcusdt,buy,bybit,30,upward_pressure,same_direction_toxic_risk,120,11334519,49243088075.4816,0.2845932050447683,0.2612274834577215
train,btcusdt,sell,bybit,30,downward_pressure,same_direction_toxic_risk,120,14629277,63638383252.13608,1.7014051928539127,0.7707861347044545
train,btcusdt,sell,bybit,30,no_pressure,none,120,81552864,248765888048.3846,-0.30284242033171554,-0.3700705281603717
train,btcusdt,sell,bybit,30,upward_pressure,opposite_direction,120,9896112,35386010657.25547,-0.3798093320303679,-0.6509838911175378
train,btcusdt,buy,bybit,60,downward_pressure,opposite_direction,120,17109300,60004374078.10671,-0.5413373411847353,-0.3026910494269889
train,btcusdt,buy,bybit,60,no_pressure,none,120,73062727,221296425996.3669,-0.057348782519491354,-0.18768778755071794
train,btcusdt,buy,bybit,60,upward_pressure,same_direction_toxic_risk,120,15092115,61903027536.89456,0.46884213842910344,0.4574438902399401
train,btcusdt,sell,bybit,60,downward_pressure,same_direction_toxic_risk,120,18956983,77442858053.60017,1.2553641238827322,0.3385306788191314
train,btcusdt,sell,bybit,60,no_pressure,none,120,73264173,221940382947.89618,-0.20537810733736522,-0.27203552490005717
train,btcusdt,sell,bybit,60,upward_pressure,opposite_direction,120,13857097,48407040956.2801,-0.6639409102153162,-0.8539696043654571
train,btcusdt,buy,bybit,120,downward_pressure,opposite_direction,120,23103079,78589312787.16307,-0.35241258722207336,-0.1757350125999599
train,btcusdt,buy,bybit,120,no_pressure,none,120,62194378,187381647228.89862,-0.1035338221872757,-0.2425434944163546
train,btcusdt,buy,bybit,120,upward_pressure,same_direction_toxic_risk,120,19966685,77232867595.3061,0.40067475198208435,0.3584392649490625
train,btcusdt,sell,bybit,120,downward_pressure,same_direction_toxic_risk,120,24539589,94197930718.96732,0.9561848892155671,0.15642674500825313
train,btcusdt,sell,bybit,120,no_pressure,none,120,62386864,188037817783.47278,-0.1620915263458687,-0.2270379722386892
train,btcusdt,sell,bybit,120,upward_pressure,opposite_direction,120,19151800,65554533455.33639,-0.6116041700514467,-0.7843094650128276
train,btcusdt,buy,bybit,300,downward_pressure,opposite_direction,120,32807254,108061394205.66632,-0.0809704314937615,-0.06672097426169149
train,btcusdt,buy,bybit,300,no_pressure,none,120,44463116,134039850301.67737,-0.12384774145265326,-0.2193828814259802
train,btcusdt,buy,bybit,300,upward_pressure,same_direction_toxic_risk,120,27993772,101102583104.0239,0.09099044786650286,-0.0015946154907636716
train,btcusdt,sell,bybit,300,downward_pressure,same_direction_toxic_risk,120,33687255,121094191297.5859,0.6107318984886668,-0.0581768820180362
train,btcusdt,sell,bybit,300,no_pressure,none,120,44633578,134082648308.6932,-0.20280767641857372,-0.26475022894405387
train,btcusdt,sell,bybit,300,upward_pressure,opposite_direction,120,27757420,92613442351.4974,-0.29439808387193445,-0.41682215508775444
train,btcusdt,buy,binance,1,downward_pressure,opposite_direction,300,3563737,14239714057.580702,-0.994897047501645,-0.8145623800201511
train,btcusdt,buy,binance,1,no_pressure,none,300,97778149,309588993990.4357,0.31387193094753874,0.16306349846850487
train,btcusdt,buy,binance,1,upward_pressure,same_direction_toxic_risk,300,3930229,19420593403.37358,1.7022659630477193,1.3445311396878314
train,btcusdt,sell,binance,1,downward_pressure,same_direction_toxic_risk,300,5412640,27391922997.378498,2.489912191687351,1.037579283425922
train,btcusdt,sell,binance,1,no_pressure,none,300,97984454,309965498685.95325,-0.49048746448470587,-0.594276088133052
train,btcusdt,sell,binance,1,upward_pressure,opposite_direction,300,2692462,10499248616.093603,-0.7471520478704172,-1.0420754853842809
train,btcusdt,buy,binance,5,downward_pressure,opposite_direction,300,8277029,30781282377.59084,-0.21931709278346528,0.015858119999084777
train,btcusdt,buy,binance,5,no_pressure,none,300,88293742,272845978975.97336,0.29530339131133626,0.11257333596501116
train,btcusdt,buy,binance,5,upward_pressure,same_direction_toxic_risk,300,8701344,39622040097.82595,1.0661182353335255,0.9486691978782312
train,btcusdt,sell,binance,5,downward_pressure,same_direction_toxic_risk,300,10922739,50698873042.31932,1.1580063739680035,0.1347234547907227
train,btcusdt,sell,binance,5,no_pressure,none,300,88484676,273158800850.80457,-0.4837396357630145,-0.5635441320906636
train,btcusdt,sell,binance,5,upward_pressure,opposite_direction,300,6682141,23998996406.30159,-0.7603285823263609,-1.0514672958822777
train,btcusdt,buy,binance,10,downward_pressure,opposite_direction,300,11483179,41352202290.16104,0.1491458039590963,0.34792551937992233
train,btcusdt,buy,binance,10,no_pressure,none,300,82081373,250828052961.4063,0.23688628195547073,0.04652819415417237
train,btcusdt,buy,binance,10,upward_pressure,same_direction_toxic_risk,300,11707563,51069046199.822205,0.9884270889603244,0.8978031684939607
train,btcusdt,sell,binance,10,downward_pressure,same_direction_toxic_risk,300,14236920,63079519602.7925,0.8295721079752225,-0.11875956587267383
train,btcusdt,sell,binance,10,no_pressure,none,300,82334955,251520117063.82196,-0.4654476719216243,-0.5311996692703718
train,btcusdt,sell,binance,10,upward_pressure,opposite_direction,300,9517681,33257033632.811115,-0.8098978707306513,-1.0498830786515376
train,btcusdt,buy,binance,30,downward_pressure,opposite_direction,300,19039957,65488042520.56327,0.3561911926636194,0.553012211549097
train,btcusdt,buy,binance,30,no_pressure,none,300,67714695,203132127223.88467,0.08614629657809218,-0.09143611326713241
train,btcusdt,buy,binance,30,upward_pressure,same_direction_toxic_risk,300,18517463,74629131706.94147,1.0081574692836412,0.755379720609499
train,btcusdt,sell,binance,30,downward_pressure,same_direction_toxic_risk,300,21710786,88414760125.16223,0.34333276885300684,-0.4688741205799578
train,btcusdt,sell,binance,30,no_pressure,none,300,68025827,204276445895.7273,-0.31435569567616806,-0.38600239779098605
train,btcusdt,sell,binance,30,upward_pressure,opposite_direction,300,16352943,55165464278.535995,-1.0480372911830067,-1.160755315253852
train,btcusdt,buy,binance,60,downward_pressure,opposite_direction,300,25679029,85949225154.95045,0.45523766800430837,0.5732729780017088
train,btcusdt,buy,binance,60,no_pressure,none,300,55149996,163805818277.38812,-0.11780281743908648,-0.2828462022404004
train,btcusdt,buy,binance,60,upward_pressure,same_direction_toxic_risk,300,24443090,93494258019.05095,1.0292901951641273,0.7856351111494068
train,btcusdt,sell,binance,60,downward_pressure,same_direction_toxic_risk,300,28140584,108420330879.33244,0.10668808333917329,-0.6193188176148883
train,btcusdt,sell,binance,60,no_pressure,none,300,55388009,164969704953.00995,-0.1084296400224599,-0.1994135972654156
train,btcusdt,sell,binance,60,upward_pressure,opposite_direction,300,22560963,74466634467.08284,-1.1462152921583153,-1.1943820041692224
train,btcusdt,buy,binance,120,downward_pressure,opposite_direction,300,33428052,109688484276.50955,0.3718066227971933,0.41066491610366374
train,btcusdt,buy,binance,120,no_pressure,none,300,40427109,119273021167.03172,-0.25273545476139886,-0.39122056195522087
train,btcusdt,buy,binance,120,upward_pressure,same_direction_toxic_risk,300,31416954,114287796007.84811,0.9224508743091174,0.6497658673387496
train,btcusdt,sell,binance,120,downward_pressure,same_direction_toxic_risk,300,35457791,130198591492.61179,0.050150250026078855,-0.5701339507514257
train,btcusdt,sell,binance,120,no_pressure,none,300,40645403,120177768000.12436,-0.009522948822823974,-0.0960113345579964
train,btcusdt,sell,binance,120,upward_pressure,opposite_direction,300,29986362,97480310806.68954,-0.9956912117612435,-1.0438549924940927
train,btcusdt,buy,binance,300,downward_pressure,opposite_direction,300,43985119,141535820729.9146,0.29402120905129847,0.24104812292440178
train,btcusdt,buy,binance,300,no_pressure,none,300,20945090,62173991525.064156,-0.11393739519387008,-0.21730440439762466
train,btcusdt,buy,binance,300,upward_pressure,same_direction_toxic_risk,300,40341906,139539489196.41077,0.5842981867076548,0.30425945094869644
train,btcusdt,sell,binance,300,downward_pressure,same_direction_toxic_risk,300,45358038,158201736362.51578,-0.0370170675309327,-0.5400122981463844
train,btcusdt,sell,binance,300,no_pressure,none,300,21099873,62601576718.64383,-0.07896845667154449,-0.194499575888005
train,btcusdt,sell,binance,300,upward_pressure,opposite_direction,300,39631645,127053357218.26596,-0.6365477553799013,-0.6767750580195028
train,btcusdt,buy,bybit,1,downward_pressure,opposite_direction,300,2752907,11501432787.169973,-0.9281781875657904,-1.0964699862111749
train,btcusdt,buy,bybit,1,no_pressure,none,300,99545288,316214544155.6306,0.3421537420971774,0.18440956459302218
train,btcusdt,buy,bybit,1,upward_pressure,same_direction_toxic_risk,300,2973920,15533324508.589096,1.193862295455755,1.0043487776393978
train,btcusdt,sell,bybit,1,downward_pressure,same_direction_toxic_risk,300,4416142,23253120388.804333,2.584118428251519,1.1826574005153152
train,btcusdt,sell,bybit,1,no_pressure,none,300,99721919,316391589559.8744,-0.49519650002992904,-0.6016993444013353
train,btcusdt,sell,bybit,1,upward_pressure,opposite_direction,300,1951495,8211960350.746807,0.5981455170512039,-0.32779651864098686
train,btcusdt,buy,bybit,5,downward_pressure,opposite_direction,300,5567348,21806843984.956036,-0.6889269995542597,-0.4940999097859272
train,btcusdt,buy,bybit,5,no_pressure,none,300,94137796,294229214918.49884,0.3479059765401622,0.1746887389288557
train,btcusdt,buy,bybit,5,upward_pressure,same_direction_toxic_risk,300,5566971,27213242547.93478,1.0554597529611802,0.8319586197945316
train,btcusdt,sell,bybit,5,downward_pressure,same_direction_toxic_risk,300,7755252,38311366792.33799,1.8434725905530165,0.545214023278409
train,btcusdt,sell,bybit,5,no_pressure,none,300,94221959,293760272230.6385,-0.5170817319284001,-0.5815121049620825
train,btcusdt,sell,bybit,5,upward_pressure,opposite_direction,300,4112345,15785031276.44848,-0.6590501898422768,-1.1809772688279896
train,btcusdt,buy,bybit,10,downward_pressure,opposite_direction,300,7623947,28901912326.28322,-0.3095062606399331,-0.014118031670742763
train,btcusdt,buy,bybit,10,no_pressure,none,300,90337102,280067083409.6259,0.31289086799415133,0.13687828610629996
train,btcusdt,buy,bybit,10,upward_pressure,same_direction_toxic_risk,300,7311066,34280305715.48161,1.0903680760179633,0.8299642850257619
train,btcusdt,sell,bybit,10,downward_pressure,same_direction_toxic_risk,300,9874143,46806363227.555084,1.445999347325274,0.2746603585141077
train,btcusdt,sell,bybit,10,no_pressure,none,300,90461398,279701155473.2936,-0.5184759826594427,-0.5748266087979754
train,btcusdt,sell,bybit,10,upward_pressure,opposite_direction,300,5754015,21349151598.576805,-0.6716371273302925,-1.0656803207486067
train,btcusdt,buy,bybit,30,downward_pressure,opposite_direction,300,12583224,45591660059.6429,0.3312164841737497,0.6011453347921863
train,btcusdt,buy,bybit,30,no_pressure,none,300,81355331,248419661571.7982,0.2159858645281422,0.0321381947592398
train,btcusdt,buy,bybit,30,upward_pressure,same_direction_toxic_risk,300,11333560,49237979819.9484,0.9607911708298653,0.7187958908950322
train,btcusdt,sell,bybit,30,downward_pressure,same_direction_toxic_risk,300,14641341,63709229900.189384,0.621496116817633,-0.40711516552973104
train,btcusdt,sell,bybit,30,no_pressure,none,300,81553916,248768014036.25668,-0.3709414159545545,-0.4593222147116336
train,btcusdt,sell,bybit,30,upward_pressure,opposite_direction,300,9894299,35379426362.97937,-1.1021072762865918,-1.2127474875723412
train,btcusdt,buy,bybit,60,downward_pressure,opposite_direction,300,17117542,60052007812.357414,0.5842584944896918,0.7075190361695388
train,btcusdt,buy,bybit,60,no_pressure,none,300,73063417,221299374357.6712,0.045662119259856054,-0.11302333140972701
train,btcusdt,buy,bybit,60,upward_pressure,same_direction_toxic_risk,300,15091156,61897919281.361374,1.1449878723991003,0.958996130576305
train,btcusdt,sell,bybit,60,downward_pressure,same_direction_toxic_risk,300,18967178,77509971048.84027,0.2625790670613731,-0.6888558836422491
train,btcusdt,sell,bybit,60,no_pressure,none,300,73267094,221946242588.58148,-0.22133803757695547,-0.3213625980203501
train,btcusdt,sell,bybit,60,upward_pressure,opposite_direction,300,13855284,48400456662.00399,-1.2996281037383213,-1.3575014193302606
train,btcusdt,buy,bybit,120,downward_pressure,opposite_direction,300,23112546,78640680273.29468,0.5710963490199903,0.6026384938033725
train,btcusdt,buy,bybit,120,no_pressure,none,300,62193843,187380861838.32202,-0.05355659438849297,-0.2131849044139635
