strategy,rows,final_pnl,pnl_volatility,max_drawdown,turnover,fill_count,buy_fills,sell_fills,final_inventory,max_abs_inventory,avg_abs_inventory,avg_quoted_spread_ticks,gamma,k,tau_seconds,max_inventory,quote_refresh_seconds,score
avellaneda_stoikov_mid,172790,-109.54822239999906,0.0545746901662895,114.36116029999938,591561.4702678999,7540,3783,3757,-11174.0,59982.0,28599.82146536258,81.00413589364845,1e-6,0.025,60.0,50000.0,5.0,-120.98719841214553
avellaneda_stoikov_mid,172790,-110.03714119999994,0.027144857914682456,114.02352605000027,496390.1418359998,6289,3139,3150,-1760.0,59883.0,15190.249846634642,84.01995054077406,0.0001,0.025,60.0,50000.0,0.5,-121.44101282998463
avellaneda_stoikov_mid,172790,-108.83760520000084,0.09881267368327959,134.44021000000077,674263.5635157017,8594,4299,4295,53538.0,109932.0,55290.31582267492,81.08573734674849,1e-6,0.025,180.0,100000.0,2.0,-122.28715523158318
avellaneda_stoikov_mid,172790,-111.05359534999737,0.053552180183338474,114.90158664999878,594187.1963314002,7566,3796,3770,-14993.0,59856.0,28063.647033971873,81.10842751271744,0.00001,0.025,30.0,50000.0,5.0,-122.54656037970065
avellaneda_stoikov_mid,172790,-112.37853079999853,0.04116258705099696,122.00951649999877,626470.1007890011,7989,3989,4000,-56.0,109406.0,21770.029723942356,82.37951749557226,0.0001,0.025,30.0,100000.0,1.0,-124.5816594529708
avellaneda_stoikov_mid,172790,-111.41486399999968,0.05581617975234398,131.91975039999954,527146.3314915022,6678,3340,3338,51570.0,109622.0,32966.77826263094,81.93150019547679,0.00001,0.025,180.0,100000.0,0.5,-124.6101357178259
avellaneda_stoikov_mid,172790,-113.98374874999972,0.055505363557270655,118.03561304999945,646383.6463380024,8231,4114,4117,6843.0,59991.0,29576.258620290526,81.12749226473474,0.00001,0.025,30.0,50000.0,2.0,-125.79026768086169
avellaneda_stoikov_mid,172790,-114.10396275000036,0.05708451018735422,127.84448390000058,593732.6278971008,7561,3784,3777,29433.0,59921.0,31180.335765958676,81.07282564983731,1e-6,0.025,180.0,50000.0,1.0,-126.89152917357703
avellaneda_stoikov_mid,172790,-115.7968497,0.05318578929431255,119.57639549999993,652738.199954302,8318,4158,4160,3228.0,59986.0,28353.261693385033,81.28957232667277,0.00001,0.025,60.0,50000.0,2.0,-127.75732457616932
avellaneda_stoikov_mid,172790,-116.24585244999957,0.03612461549417744,121.12854394999967,619341.0189652998,7894,3943,3951,-6349.0,59238.0,19282.624561606575,82.40062264256464,0.0001,0.025,30.0,50000.0,1.0,-128.3606351074557
